Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A13049,Ravi,40,Other,Savings,53106,29779,credit,2022-10-30,Delhi,Unknown,Rejected,713,Pending,Dormant
A12356,Amit,21,Female,Credit,124152,9644,credit,2021-06-13,Mumbai,SBI002,Rejected,580,Rejected,Inactive
A12336,John,19,Other,Unknown,62505,7011,credit,2023-06-13,Unknown,Unknown,Approved,496,Verified,Active
A13159,Neha,26,Other,Credit,78401,6637,credit,2021-10-07,Bangalore,Unknown,Rejected,617,Rejected,Inactive
A11998,Neha,64,Female,Credit,35235,-46629,debit,2022-12-17,Chennai,SBI002,Pending,811,Pending,Closed
A12978,Priya,70,Other,Current,155676,-24865,debit,2021-04-18,Delhi,ICICI003,Approved,638,Verified,Active
A11565,John,18,Other,Credit,180052,-45288,debit,2023-06-21,Unknown,ICICI003,Pending,307,Pending,Dormant
A12099,Neha,24,Other,Credit,135509,-19827,debit,2023-02-10,Unknown,AXIS004,Approved,361,Verified,Active
A10437,Amit,20,Female,Current,85400,46872,credit,2024-04-19,Bangalore,Unknown,Approved,337,Verified,Active
A12820,Amit,40,Other,Current,6632,-27637,debit,2024-07-21,Bangalore,HDFC001,Rejected,447,Pending,Inactive
A11216,John,28,Other,Credit,102136,9200,credit,2024-06-06,Delhi,Unknown,Rejected,812,Pending,Inactive
A12202,Sara,46,Other,Unknown,106561,2367,credit,2024-04-06,Bangalore,AXIS004,Pending,712,Verified,Dormant
A11492,Neha,25,Other,Current,196728,-47657,debit,2023-08-26,Mumbai,Unknown,Rejected,552,Rejected,Dormant
A12437,John,39,Female,Unknown,164262,-10330,debit,2021-04-08,Unknown,AXIS004,Rejected,597,Pending,Active
A12426,Neha,66,Other,Loan,194968,-10589,debit,2022-11-03,Bangalore,HDFC001,Rejected,532,Rejected,Inactive
A12904,Amit,37,Female,Loan,176211,-47360,debit,2025-04-14,Unknown,Unknown,Approved,683,Verified,Active
A12321,Amit,20,Other,Unknown,53986,47649,credit,2023-06-27,Unknown,AXIS004,Rejected,649,Pending,Dormant
A11988,Ravi,69,Other,Credit,170228,-18963,debit,2025-07-18,Bangalore,Unknown,Rejected,731,Rejected,Inactive
A12360,Neha,25,Other,Credit,77789,7548,credit,2021-07-08,Delhi,AXIS004,Rejected,377,Pending,Inactive
A12208,Ravi,30,Other,Current,13920,28838,credit,2025-11-07,Mumbai,ICICI003,Rejected,554,Pending,Inactive
A11265,Amit,69,Other,Unknown,15756,-8511,debit,2023-06-04,Delhi,AXIS004,Rejected,509,Rejected,Inactive
A10337,Neha,37,Male,Loan,28928,-3084,debit,2021-10-12,Delhi,AXIS004,Rejected,780,Rejected,Closed
A11608,Ravi,26,Other,Unknown,160262,6221,credit,2022-10-30,Chennai,HDFC001,Approved,513,Verified,Active
A10073,Priya,33,Male,Loan,568,34778,credit,2021-03-29,Chennai,Unknown,Pending,484,Pending,Dormant
A10740,John,48,Other,Current,157384,13761,credit,2022-05-11,Bangalore,Unknown,Rejected,303,Rejected,Inactive
A11439,Neha,45,Male,Savings,76909,-41903,debit,2024-05-21,Chennai,HDFC001,Rejected,428,Rejected,Inactive
A12398,Neha,33,Female,Credit,133192,4249,credit,2022-03-23,Delhi,ICICI003,Rejected,819,Pending,Inactive
A13401,Unknown,65,Other,Loan,38443,-28786,debit,2025-03-13,Pune,AXIS004,Approved,842,Verified,Active
A10364,John,41,Female,Loan,76167,-15743,debit,2022-09-04,Pune,ICICI003,Approved,794,Verified,Active
A13248,John,48,Other,Credit,30211,-41634,debit,2024-06-28,Mumbai,SBI002,Rejected,401,Verified,Active
A10739,Neha,30,Female,Loan,134696,-16543,debit,2023-01-07,Bangalore,HDFC001,Approved,600,Verified,Dormant
A11440,Sara,26,Female,Unknown,157627,-48458,debit,2022-01-16,Unknown,SBI002,Rejected,770,Rejected,Inactive
A11294,Amit,31,Other,Unknown,59866,11973,credit,2024-07-07,Unknown,Unknown,Rejected,691,Rejected,Inactive
A10573,Amit,23,Other,Unknown,180912,26340,credit,2022-12-18,Unknown,AXIS004,Pending,373,Pending,Active
A13415,Unknown,56,Other,Savings,113390,-14933,debit,2024-02-18,Pune,ICICI003,Rejected,856,Pending,Inactive
A10416,Ravi,20,Male,Unknown,64059,-5277,debit,2024-03-31,Delhi,HDFC001,Rejected,831,Pending,Inactive
A12360,Neha,25,Other,Credit,25548,-27346,debit,2022-05-02,Delhi,AXIS004,Rejected,477,Pending,Inactive
A10412,Neha,69,Male,Savings,87973,-20926,debit,2021-11-12,Pune,Unknown,Rejected,557,Pending,Inactive
A10171,Sara,22,Male,Credit,193287,-28309,debit,2021-03-04,Bangalore,HDFC001,Pending,829,Pending,Dormant
A11121,John,30,Female,Current,3183,48137,credit,2022-06-25,Unknown,HDFC001,Rejected,483,Rejected,Inactive
A10178,Ravi,23,Female,Credit,147524,-10033,debit,2021-04-26,Bangalore,AXIS004,Rejected,868,Pending,Inactive
A12862,John,71,Male,Current,83378,36302,credit,2023-04-30,Pune,SBI002,Rejected,429,Rejected,Active
A12156,Sara,52,Other,Unknown,196751,-36549,debit,2025-10-20,Unknown,AXIS004,Rejected,479,Pending,Inactive
A11864,Unknown,68,Male,Credit,39109,38928,credit,2021-07-06,Delhi,SBI002,Rejected,798,Pending,Inactive
A12469,Amit,45,Other,Unknown,114139,-13617,debit,2022-06-23,Bangalore,AXIS004,Pending,322,Pending,Inactive
A12680,Priya,42,Other,Current,172615,5184,credit,2025-02-08,Delhi,HDFC001,Rejected,358,Pending,Inactive
A12050,John,62,Female,Current,140697,9910,credit,2023-12-27,Delhi,ICICI003,Rejected,537,Pending,Inactive
A10785,Unknown,46,Female,Unknown,178369,48454,credit,2024-08-31,Delhi,Unknown,Pending,734,Pending,Closed
A10143,Unknown,39,Other,Savings,194879,44991,credit,2023-06-12,Pune,ICICI003,Approved,775,Verified,Active
A10707,Ravi,41,Other,Credit,26413,6412,credit,2025-08-11,Bangalore,HDFC001,Rejected,480,Pending,Dormant
A11365,Amit,32,Other,Unknown,77420,25782,credit,2024-10-08,Unknown,Unknown,Rejected,440,Pending,Dormant
A11520,Priya,68,Female,Current,145304,11614,credit,2022-12-31,Bangalore,ICICI003,Approved,325,Verified,Dormant
A10754,Sara,22,Female,Current,31879,-14452,debit,2023-09-15,Bangalore,AXIS004,Pending,812,Pending,Closed
A13165,Amit,22,Female,Credit,196475,36924,credit,2022-06-09,Unknown,Unknown,Rejected,809,Rejected,Dormant
A11893,Neha,59,Female,Loan,106470,17248,credit,2025-02-28,Mumbai,AXIS004,Approved,768,Verified,Active
A13192,Amit,18,Female,Savings,169041,9431,credit,2024-09-10,Bangalore,AXIS004,Pending,580,Verified,Active
A12710,John,33,Other,Credit,17833,37750,credit,2023-10-27,Bangalore,AXIS004,Rejected,676,Rejected,Inactive
A11234,Ravi,43,Male,Current,145575,43673,credit,2022-07-21,Unknown,AXIS004,Rejected,739,Pending,Dormant
A10823,Ravi,54,Female,Unknown,21097,16532,credit,2025-05-06,Bangalore,Unknown,Rejected,530,Rejected,Inactive
A12225,Sara,30,Other,Credit,176977,19282,credit,2024-11-29,Unknown,SBI002,Rejected,364,Rejected,Inactive
A11050,Amit,56,Female,Credit,79203,5684,credit,2025-08-19,Chennai,SBI002,Rejected,418,Rejected,Inactive
A10760,Priya,47,Male,Savings,184698,45700,credit,2024-11-12,Delhi,AXIS004,Rejected,646,Verified,Active
A10644,Amit,48,Other,Unknown,129070,49703,credit,2021-07-12,Unknown,HDFC001,Rejected,396,Verified,Dormant
A13181,Neha,52,Other,Unknown,60035,812,credit,2021-04-09,Mumbai,ICICI003,Approved,816,Verified,Active
A10089,Neha,34,Other,Unknown,193514,20235,credit,2022-01-05,Unknown,Unknown,Approved,402,Verified,Dormant
A11050,Amit,56,Female,Credit,117092,31202,credit,2025-01-21,Chennai,SBI002,Rejected,432,Rejected,Inactive
A12291,Amit,37,Male,Current,54594,20054,credit,2022-11-09,Unknown,ICICI003,Rejected,735,Pending,Inactive
A11619,Sara,49,Female,Credit,69859,22337,credit,2021-01-02,Unknown,HDFC001,Approved,780,Verified,Active
A12638,Unknown,59,Female,Unknown,108472,-31249,debit,2024-12-24,Delhi,AXIS004,Rejected,502,Rejected,Dormant
A10658,Neha,54,Female,Loan,65347,35487,credit,2022-04-20,Delhi,ICICI003,Rejected,847,Pending,Inactive
A13193,Neha,59,Other,Credit,155779,45021,credit,2022-06-21,Delhi,HDFC001,Rejected,351,Pending,Inactive
A12656,Unknown,29,Other,Loan,78879,-6678,debit,2024-03-21,Mumbai,Unknown,Pending,359,Verified,Active
A12395,Priya,25,Other,Credit,134346,15235,credit,2023-05-16,Bangalore,HDFC001,Approved,465,Verified,Active
A12852,Priya,22,Other,Unknown,192558,8532,credit,2023-07-16,Chennai,AXIS004,Rejected,352,Rejected,Inactive
A13430,Amit,23,Other,Unknown,171701,31639,credit,2021-05-17,Unknown,Unknown,Approved,464,Verified,Active
A13476,Unknown,52,Other,Loan,85424,-1149,debit,2025-09-21,Delhi,HDFC001,Pending,514,Verified,Closed
A11407,John,21,Other,Credit,77032,-37291,debit,2025-02-20,Unknown,AXIS004,Pending,516,Pending,Dormant
A11516,John,50,Female,Unknown,195044,8901,credit,2021-06-09,Bangalore,Unknown,Rejected,348,Rejected,Inactive
A10387,Amit,50,Female,Current,87399,5280,credit,2022-03-29,Unknown,HDFC001,Rejected,782,Pending,Inactive
A11682,John,46,Female,Credit,142888,-14212,debit,2023-09-02,Delhi,HDFC001,Pending,479,Verified,Active
A10205,Ravi,30,Other,Savings,123762,-38736,debit,2023-01-04,Unknown,Unknown,Rejected,808,Rejected,Inactive
A12099,Neha,24,Other,Credit,123799,-10128,debit,2025-04-15,Unknown,AXIS004,Rejected,744,Rejected,Dormant
A10561,Ravi,67,Male,Current,15032,18767,credit,2024-02-04,Unknown,Unknown,Pending,473,Pending,Active
A12529,Ravi,28,Female,Credit,158064,14374,credit,2022-03-29,Unknown,HDFC001,Rejected,535,Pending,Closed
A11682,John,46,Female,Credit,187035,48940,credit,2025-03-19,Delhi,HDFC001,Pending,479,Verified,Active
A12316,Amit,73,Other,Current,76354,-9413,debit,2022-02-01,Pune,SBI002,Rejected,402,Rejected,Inactive
A12671,Neha,27,Other,Credit,56265,-6394,debit,2022-10-09,Unknown,Unknown,Approved,749,Verified,Active
A12279,Neha,69,Male,Loan,191654,21762,credit,2023-06-29,Mumbai,SBI002,Approved,764,Verified,Active
A12914,Unknown,67,Other,Loan,7135,34202,credit,2022-01-07,Bangalore,ICICI003,Pending,382,Verified,Dormant
A12861,Neha,37,Other,Unknown,71122,-2205,debit,2024-12-25,Chennai,Unknown,Rejected,331,Pending,Dormant
A12113,Unknown,40,Other,Current,126493,-13972,debit,2021-09-21,Unknown,ICICI003,Approved,481,Verified,Dormant
A12136,Sara,41,Other,Current,36542,11712,credit,2022-05-09,Chennai,Unknown,Pending,646,Pending,Active
A12320,Neha,48,Female,Current,29906,-44274,debit,2025-05-07,Unknown,HDFC001,Pending,483,Pending,Inactive
A12349,Amit,21,Female,Credit,18094,-7327,debit,2022-08-22,Chennai,AXIS004,Pending,648,Pending,Closed
A12431,Amit,31,Other,Loan,146619,7063,credit,2024-02-03,Pune,Unknown,Rejected,350,Rejected,Inactive
A12267,Sara,68,Other,Loan,16146,945,credit,2024-02-06,Bangalore,HDFC001,Rejected,751,Pending,Inactive
A10165,Neha,49,Other,Unknown,142330,-9576,debit,2025-12-04,Unknown,AXIS004,Pending,791,Pending,Closed
A10434,John,34,Female,Savings,129441,43042,credit,2025-05-26,Unknown,HDFC001,Rejected,862,Pending,Inactive
A12456,Ravi,36,Female,Credit,143036,8774,credit,2021-03-08,Chennai,AXIS004,Rejected,816,Rejected,Inactive
A11968,Ravi,19,Female,Current,168898,-15846,debit,2022-11-27,Delhi,ICICI003,Pending,675,Pending,Active
A11228,Ravi,33,Female,Unknown,33515,24577,credit,2025-12-14,Unknown,HDFC001,Rejected,492,Rejected,Inactive
A11028,John,42,Female,Unknown,159707,16592,credit,2023-07-10,Unknown,Unknown,Rejected,354,Pending,Inactive
A11008,Amit,32,Female,Current,-361,-12613,debit,2025-11-30,Bangalore,AXIS004,Rejected,510,Rejected,Inactive
A10947,John,18,Female,Unknown,159552,35635,credit,2025-04-09,Chennai,Unknown,Rejected,375,Rejected,Inactive
A11198,Amit,20,Female,Unknown,167326,-7018,debit,2025-06-20,Unknown,AXIS004,Rejected,519,Pending,Inactive
A13112,Priya,44,Other,Credit,173832,4903,credit,2024-11-19,Mumbai,AXIS004,Rejected,813,Rejected,Inactive
A13313,Amit,41,Other,Credit,156891,-13392,debit,2021-09-03,Unknown,AXIS004,Rejected,469,Rejected,Inactive
A12442,Amit,21,Other,Credit,91015,7614,credit,2025-12-03,Bangalore,AXIS004,Approved,496,Verified,Active
A13483,Amit,24,Other,Credit,4536,-6457,debit,2024-01-24,Bangalore,Unknown,Rejected,756,Rejected,Dormant
A13406,John,72,Other,Unknown,35380,13101,credit,2023-10-31,Bangalore,AXIS004,Rejected,764,Pending,Inactive
A10870,Amit,33,Female,Unknown,75891,4546,credit,2023-02-07,Unknown,AXIS004,Rejected,692,Rejected,Closed
A11421,Sara,47,Other,Loan,52510,-33236,debit,2023-03-30,Pune,SBI002,Rejected,846,Rejected,Inactive
A10726,Amit,39,Male,Credit,28554,-734,debit,2024-02-17,Mumbai,Unknown,Rejected,522,Rejected,Inactive
A11295,Neha,69,Female,Credit,48017,-15887,debit,2024-06-15,Pune,ICICI003,Approved,778,Verified,Active
A13101,Amit,28,Other,Credit,185633,-22537,debit,2023-04-23,Chennai,Unknown,Approved,578,Verified,Active
A10974,Unknown,31,Other,Unknown,76772,4955,credit,2023-07-30,Bangalore,HDFC001,Rejected,365,Rejected,Inactive
A13242,Neha,45,Other,Current,105906,4245,credit,2023-08-03,Bangalore,HDFC001,Rejected,437,Verified,Active
A11227,Neha,22,Male,Current,29086,13903,credit,2022-12-07,Unknown,Unknown,Rejected,854,Pending,Inactive
A10479,Ravi,44,Male,Savings,97011,18365,credit,2024-06-30,Unknown,HDFC001,Approved,573,Verified,Dormant
A13291,Amit,52,Male,Loan,20776,-29953,debit,2024-12-13,Delhi,HDFC001,Approved,692,Verified,Active
A12582,Neha,22,Male,Current,75855,47583,credit,2023-07-26,Bangalore,Unknown,Rejected,320,Pending,Inactive
A13182,Amit,47,Other,Credit,35374,-2959,debit,2024-05-03,Delhi,Unknown,Rejected,490,Rejected,Inactive
A10811,John,66,Other,Loan,64332,8582,credit,2024-08-24,Unknown,ICICI003,Rejected,697,Pending,Inactive
A11492,Neha,25,Other,Current,21453,23993,credit,2025-09-25,Mumbai,Unknown,Rejected,460,Rejected,Inactive
A12813,Neha,33,Male,Credit,162297,19064,credit,2024-12-22,Unknown,ICICI003,Rejected,399,Pending,Inactive
A11154,John,38,Other,Current,124929,3716,credit,2024-02-03,Unknown,Unknown,Rejected,505,Rejected,Inactive
A11661,Sara,18,Female,Unknown,90318,7438,credit,2025-11-29,Chennai,AXIS004,Approved,475,Verified,Active
A12168,Ravi,34,Other,Current,34154,-9762,debit,2024-01-03,Unknown,Unknown,Rejected,759,Pending,Inactive
A11664,John,49,Other,Loan,-2556,-2335,debit,2022-10-22,Unknown,Unknown,Rejected,345,Pending,Inactive
A13423,Priya,50,Other,Unknown,118105,-39218,debit,2021-04-19,Delhi,HDFC001,Rejected,795,Rejected,Inactive
A10184,Neha,43,Female,Unknown,142632,-35186,debit,2024-05-07,Bangalore,Unknown,Rejected,356,Rejected,Inactive
A13182,Amit,47,Other,Credit,106285,19124,credit,2023-06-04,Delhi,Unknown,Rejected,741,Rejected,Inactive
A10978,Priya,32,Other,Loan,199526,26466,credit,2025-10-05,Bangalore,ICICI003,Rejected,348,Rejected,Inactive
A12646,Amit,22,Other,Loan,167869,9844,credit,2022-04-27,Chennai,Unknown,Rejected,825,Pending,Inactive
A12238,Priya,22,Other,Credit,137904,12463,credit,2022-08-22,Unknown,AXIS004,Rejected,828,Pending,Inactive
A10763,John,21,Other,Unknown,49203,17207,credit,2025-08-24,Bangalore,Unknown,Rejected,667,Rejected,Dormant
A11113,Ravi,30,Other,Unknown,6394,31401,credit,2024-09-18,Unknown,Unknown,Pending,615,Pending,Active
A12765,Sara,62,Other,Credit,133270,13331,credit,2025-05-27,Bangalore,ICICI003,Rejected,311,Rejected,Active
A11676,Priya,59,Male,Savings,74418,2124,credit,2024-09-13,Pune,SBI002,Rejected,434,Rejected,Inactive
A12366,John,60,Other,Savings,181609,-41850,debit,2024-09-14,Chennai,AXIS004,Pending,830,Pending,Closed
A10293,Sara,70,Other,Loan,48580,13143,credit,2023-10-09,Pune,Unknown,Rejected,459,Rejected,Inactive
A12207,Neha,31,Other,Unknown,99021,17756,credit,2023-02-11,Unknown,AXIS004,Rejected,321,Rejected,Inactive
A10887,Amit,29,Female,Current,89156,21855,credit,2025-09-10,Unknown,Unknown,Rejected,884,Rejected,Dormant
A12363,Sara,68,Other,Loan,113864,17559,credit,2022-05-28,Bangalore,ICICI003,Rejected,689,Rejected,Closed
A11528,John,23,Other,Unknown,63183,39786,credit,2023-05-01,Mumbai,HDFC001,Approved,369,Verified,Active
A10339,Amit,68,Other,Credit,117570,31224,credit,2021-07-28,Unknown,AXIS004,Rejected,572,Verified,Active
A11384,Neha,22,Other,Unknown,97224,13321,credit,2025-12-16,Unknown,Unknown,Approved,612,Verified,Active
A11401,Neha,21,Other,Unknown,173265,18610,credit,2021-09-14,Unknown,HDFC001,Rejected,610,Pending,Dormant
A12844,Ravi,41,Other,Savings,54874,-30257,debit,2024-07-31,Delhi,Unknown,Approved,887,Verified,Active
A11076,Neha,55,Female,Current,7183,18426,credit,2021-08-01,Bangalore,HDFC001,Rejected,783,Rejected,Inactive
A13370,Priya,70,Female,Loan,185828,12023,credit,2021-02-22,Unknown,Unknown,Approved,853,Verified,Active
A12698,Unknown,48,Female,Loan,169752,10054,credit,2025-02-18,Unknown,Unknown,Pending,887,Verified,Active
A11297,Amit,46,Female,Unknown,43705,-8925,debit,2022-06-16,Unknown,AXIS004,Approved,442,Verified,Active
A10640,John,30,Male,Loan,181714,470,credit,2021-12-06,Bangalore,HDFC001,Approved,455,Verified,Dormant
A10038,Ravi,39,Female,Current,17029,43135,credit,2021-12-05,Chennai,HDFC001,Rejected,350,Rejected,Inactive
A11506,Ravi,37,Other,Credit,23958,-35801,debit,2022-05-12,Unknown,Unknown,Rejected,625,Pending,Dormant
A10193,Amit,42,Male,Credit,191771,18942,credit,2023-04-18,Chennai,AXIS004,Rejected,736,Pending,Active
A12262,Sara,45,Male,Savings,141409,-41113,debit,2022-05-14,Unknown,Unknown,Rejected,624,Pending,Closed
A13117,Neha,65,Other,Current,1444,-21285,debit,2025-07-25,Chennai,Unknown,Rejected,346,Rejected,Inactive
A11146,Amit,26,Male,Unknown,38551,-7855,debit,2022-06-18,Chennai,AXIS004,Pending,508,Pending,Active
A12737,John,63,Other,Unknown,46369,-650,debit,2021-04-14,Chennai,AXIS004,Pending,505,Pending,Closed
A11558,John,28,Other,Unknown,138288,-18379,debit,2023-03-14,Unknown,AXIS004,Rejected,510,Rejected,Inactive
A10231,John,35,Other,Unknown,22094,-3990,debit,2023-03-22,Unknown,HDFC001,Rejected,513,Rejected,Inactive
A11534,John,50,Other,Unknown,125561,-37322,debit,2025-04-11,Bangalore,Unknown,Rejected,379,Pending,Dormant
A13420,Amit,39,Male,Unknown,108150,13873,credit,2021-08-08,Chennai,AXIS004,Approved,856,Verified,Active
A11345,Priya,27,Male,Savings,118647,18339,credit,2025-02-21,Delhi,AXIS004,Rejected,488,Rejected,Inactive
A11365,Amit,32,Other,Unknown,60935,7400,credit,2024-07-02,Unknown,Unknown,Rejected,319,Rejected,Dormant
A11858,Neha,40,Other,Unknown,9462,25689,credit,2025-05-19,Unknown,Unknown,Approved,688,Verified,Dormant
A11568,Priya,24,Male,Current,81338,-40137,debit,2022-07-05,Bangalore,ICICI003,Rejected,307,Pending,Inactive
A12482,Priya,43,Other,Savings,-187,18109,credit,2022-10-28,Delhi,Unknown,Rejected,659,Rejected,Inactive
A11350,John,23,Male,Unknown,84600,-1175,debit,2023-05-26,Chennai,Unknown,Pending,446,Pending,Inactive
A12662,John,19,Female,Loan,101240,15849,credit,2021-07-25,Unknown,ICICI003,Approved,673,Verified,Dormant
A12979,Amit,49,Other,Savings,154754,-37388,debit,2021-10-30,Delhi,HDFC001,Rejected,619,Pending,Closed
A12037,Priya,65,Other,Credit,102280,-42668,debit,2024-01-25,Chennai,ICICI003,Approved,655,Verified,Active
A10484,Priya,19,Other,Current,81460,18032,credit,2025-05-05,Unknown,AXIS004,Rejected,544,Pending,Inactive
A12199,John,45,Female,Loan,62545,38440,credit,2023-04-24,Unknown,HDFC001,Rejected,709,Pending,Inactive
A12170,John,43,Male,Savings,112014,19470,credit,2025-11-15,Delhi,Unknown,Approved,332,Verified,Dormant
A12130,Unknown,51,Other,Credit,170359,-1859,debit,2021-11-30,Unknown,Unknown,Rejected,509,Verified,Dormant
A11126,Amit,45,Other,Loan,124599,-43978,debit,2024-09-04,Mumbai,SBI002,Approved,761,Verified,Active
A10089,Neha,34,Other,Unknown,31677,9478,credit,2022-07-06,Unknown,Unknown,Rejected,419,Verified,Dormant
A10750,John,34,Female,Unknown,188859,7865,credit,2025-07-25,Bangalore,Unknown,Rejected,419,Pending,Inactive
A12127,Amit,33,Other,Unknown,123252,25879,credit,2022-10-06,Bangalore,Unknown,Rejected,799,Pending,Inactive
A13185,Neha,48,Other,Unknown,5547,35518,credit,2023-11-19,Pune,AXIS004,Rejected,327,Rejected,Inactive
A10155,Priya,49,Other,Credit,132617,-33986,debit,2025-02-06,Bangalore,Unknown,Pending,636,Pending,Active
A11537,Priya,23,Other,Unknown,125359,5974,credit,2023-02-14,Unknown,Unknown,Rejected,602,Pending,Closed
A12313,Sara,26,Female,Current,192008,-24038,debit,2022-03-30,Pune,ICICI003,Rejected,364,Rejected,Inactive
A10115,Priya,34,Male,Credit,50193,2767,credit,2024-07-17,Bangalore,ICICI003,Rejected,583,Rejected,Inactive
A11873,Amit,56,Other,Credit,44660,-45826,debit,2022-07-17,Chennai,AXIS004,Pending,332,Pending,Active
A10395,John,27,Other,Unknown,44634,22563,credit,2023-05-15,Unknown,Unknown,Approved,726,Verified,Dormant
A11088,Ravi,57,Other,Credit,4398,1676,credit,2025-05-07,Chennai,ICICI003,Approved,830,Verified,Active
A12295,Ravi,46,Male,Loan,166177,26497,credit,2024-12-22,Unknown,Unknown,Rejected,640,Pending,Closed
A11859,Sara,23,Female,Loan,144457,10155,credit,2022-12-27,Pune,Unknown,Rejected,669,Rejected,Inactive
A13261,Unknown,18,Male,Credit,76772,-19375,debit,2024-01-22,Bangalore,HDFC001,Pending,310,Pending,Inactive
A10054,Ravi,37,Female,Current,62850,-12036,debit,2021-02-11,Mumbai,ICICI003,Rejected,884,Rejected,Inactive
A11316,John,41,Male,Current,166634,-5959,debit,2022-02-11,Chennai,AXIS004,Pending,344,Pending,Active
A12516,Ravi,48,Other,Credit,168338,42694,credit,2021-07-25,Mumbai,Unknown,Rejected,379,Rejected,Inactive
A13198,Unknown,70,Male,Savings,47279,-4086,debit,2021-02-14,Pune,Unknown,Rejected,590,Verified,Closed
A10019,Unknown,64,Male,Loan,79215,40830,credit,2022-07-04,Mumbai,SBI002,Rejected,535,Rejected,Inactive
A11007,Amit,22,Other,Unknown,189148,-17940,debit,2022-06-19,Delhi,Unknown,Rejected,420,Pending,Dormant
A10724,John,58,Male,Unknown,104948,-27596,debit,2022-07-31,Mumbai,Unknown,Rejected,461,Rejected,Inactive
